"","Consumer_Class","Consumer_Order","Consumer_Family","Consumer_Genus","Consumer_Species","Resource_Class","Resource_Order","Resource_Family","Resource_Genus","Resource_Species"
"9510","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Amphibia","Anura","Bufonidae","Schismaderma","Schismaderma carens"
"9511","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Amphibia","Anura","Bufonidae","Sclerophrys","Sclerophrys gutturalis"
"9512","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Amphibia","Anura","Hemisotidae","Hemisus","Hemisus marmoratus"
"9513","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Amphibia","Anura","Hyperoliidae","Afrixalus","Afrixalus quadrivittatus"
"9514","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Amphibia","Anura","Hyperoliidae","Afrixalus","Afrixalus stuhlmanni"
"9515","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Amphibia","Anura","Hyperoliidae","Hyperolius","Hyperolius glandicolor"
"9516","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Amphibia","Anura","Hyperoliidae","Hyperolius","Hyperolius nasutus"
"9517","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Amphibia","Anura","Hyperoliidae","Kassina","Kassina senegalensis"
"9518","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Amphibia","Anura","Microhylidae","Phrynomantis","Phrynomantis bifasciatus"
"9519","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus acridoides"
"9520","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus mababiensis"
"9521","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena anchietae"
"9522","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena mascareniensis"
"9523","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Amphibia","Anura","Ranidae","Amnirana","Amnirana galamensis"
"9524","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Mammalia","Lagomorpha","Leporidae","Lepus","Lepus capensis"
"9525","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Mammalia","Macroscelidea","Macroscelididae","Elephantulus","Elephantulus rufescens"
"9526","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Mammalia","Rodentia","Bathyergidae","Heliophobius","Heliophobius argenteocinereus"
"9527","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Mammalia","Rodentia","Gliridae","Graphiurus","Graphiurus murinus"
"9528","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Mammalia","Rodentia","Muridae","Acomys","Acomys wilsoni"
"9529","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Mammalia","Rodentia","Muridae","Aethomys","Aethomys chrysophilus"
"9530","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Mammalia","Rodentia","Muridae","Aethomys","Aethomys kaiseri"
"9531","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Mammalia","Rodentia","Muridae","Arvicanthis","Arvicanthis niloticus"
"9532","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Mammalia","Rodentia","Muridae","Dipodillus","Dipodillus harwoodi"
"9533","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Mammalia","Rodentia","Muridae","Gerbilliscus","Gerbilliscus robustus"
"9534","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Mammalia","Rodentia","Muridae","Grammomys","Grammomys dolichurus"
"9535","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Mammalia","Rodentia","Muridae","Lemniscomys","Lemniscomys barbarus"
"9536","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Mammalia","Rodentia","Muridae","Lemniscomys","Lemniscomys griselda"
"9537","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Mammalia","Rodentia","Muridae","Lemniscomys","Lemniscomys striatus"
"9538","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Mammalia","Rodentia","Muridae","Mastomys","Mastomys natalensis"
"9539","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Mammalia","Rodentia","Muridae","Mus","Mus minutoides"
"9540","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Mammalia","Rodentia","Muridae","Mus","Mus musculus"
"9541","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Mammalia","Rodentia","Muridae","Otomys","Otomys angoniensis"
"9542","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Mammalia","Rodentia","Muridae","Rattus","Rattus rattus"
"9543","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Mammalia","Rodentia","Muridae","Rhabdomys","Rhabdomys pumilio"
"9544","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Mammalia","Rodentia","Muridae","Thallomys","Thallomys paedulcus"
"9545","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Mammalia","Rodentia","Muridae","Zelotomys","Zelotomys hildegardeae"
"9546","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Mammalia","Rodentia","Nesomyidae","Dendromus","Dendromus melanotis"
"9547","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Mammalia","Rodentia","Nesomyidae","Saccostomus","Saccostomus campestris"
"9548","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Mammalia","Rodentia","Nesomyidae","Steatomys","Steatomys pratensis"
"9549","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Mammalia","Rodentia","Pedetidae","Pedetes","Pedetes capensis"
"9550","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Mammalia","Rodentia","Spalacidae","Tachyoryctes","Tachyoryctes splendens"
"9551","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Mammalia","Rodentia","Thryonomyidae","Thryonomys","Thryonomys gregorianus"
"9552","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Mammalia","Rodentia","Thryonomyidae","Thryonomys","Thryonomys swinderianus"
"9553","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Amphibia","Anura","Dicroglossidae","Hoplobatrachus","Hoplobatrachus occipitalis"
"9554","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Amphibia","Anura","Pipidae","Xenopus","Xenopus muelleri"
"9555","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Amphibia","Anura","Pyxicephalidae","Pyxicephalus","Pyxicephalus adspersus"
"9556","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Aves","Anseriformes","Anatidae","Alopochen","Alopochen aegyptiaca"
"9557","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Aves","Anseriformes","Anatidae","Anas","Anas capensis"
"9558","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Aves","Columbiformes","Columbidae","Columba","Columba guinea"
"9559","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Aves","Columbiformes","Columbidae","Streptopelia","Streptopelia capicola"
"9560","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Aves","Columbiformes","Columbidae","Treron","Treron calvus"
"9561","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Aves","Passeriformes","Estrildidae","Pytilia","Pytilia melba"
"9562","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Aves","Passeriformes","Estrildidae","Uraeginthus","Uraeginthus bengalus"
"9563","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Aves","Passeriformes","Estrildidae","Uraeginthus","Uraeginthus ianthinogaster"
"9564","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Aves","Passeriformes","Passeridae","Histurgops","Histurgops ruficauda"
"9565","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Aves","Psittaciformes","Psittacidae","Agapornis","Agapornis fischeri"
"9566","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Aves","Psittaciformes","Psittacidae","Poicephalus","Poicephalus meyeri"
"9567","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Reptilia","Squamata","Colubridae","Crotaphopeltis","Crotaphopeltis hotamboeia"
"9568","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Reptilia","Squamata","Colubridae","Dasypeltis","Dasypeltis scabra"
"9569","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Reptilia","Squamata","Colubridae","Philothamnus","Philothamnus battersbyi"
"9570","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Reptilia","Squamata","Colubridae","Philothamnus","Philothamnus semivariegatus"
"9571","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Reptilia","Squamata","Colubridae","Telescopus","Telescopus semiannulatus"
"9572","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Reptilia","Squamata","Elapidae","Elapsoidea","Elapsoidea loveridgei"
"9573","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Reptilia","Squamata","Lamprophiidae","Boaedon","Boaedon mendesi"
"9574","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Reptilia","Squamata","Psammophiidae","Psammophis","Psammophis angolensis"
"9575","Reptilia","Squamata","Varanidae","Varanus","Varanus niloticus","Reptilia","Squamata","Viperidae","Causus","Causus resimus"
"9576","Aves","Otidiformes","Otididae","Ardeotis","Ardeotis kori","Reptilia","Squamata","Agamidae","Acanthocercus","Acanthocercus atricollis"
"9577","Aves","Otidiformes","Otididae","Ardeotis","Ardeotis kori","Reptilia","Squamata","Agamidae","Agama","Agama mwanzae"
"9578","Aves","Otidiformes","Otididae","Ardeotis","Ardeotis kori","Reptilia","Squamata","Chamaeleonidae","Chamaeleo","Chamaeleo anchietae"
"9579","Aves","Otidiformes","Otididae","Ardeotis","Ardeotis kori","Reptilia","Squamata","Chamaeleonidae","Chamaeleo","Chamaeleo dilepis"
"9580","Aves","Otidiformes","Otididae","Ardeotis","Ardeotis kori","Reptilia","Squamata","Gekkonidae","Chondrodactylus","Chondrodactylus turneri"
"9581","Aves","Otidiformes","Otididae","Ardeotis","Ardeotis kori","Reptilia","Squamata","Gekkonidae","Hemidactylus","Hemidactylus brookii"
"9582","Aves","Otidiformes","Otididae","Ardeotis","Ardeotis kori","Reptilia","Squamata","Gekkonidae","Hemidactylus","Hemidactylus mabouia"
"9583","Aves","Otidiformes","Otididae","Ardeotis","Ardeotis kori","Reptilia","Squamata","Gekkonidae","Hemidactylus","Hemidactylus squamulatus"
"9584","Aves","Otidiformes","Otididae","Ardeotis","Ardeotis kori","Reptilia","Squamata","Gekkonidae","Homopholis","Homopholis fasciata"
"9585","Aves","Otidiformes","Otididae","Ardeotis","Ardeotis kori","Reptilia","Squamata","Gekkonidae","Lygodactylus","Lygodactylus capensis"
"9586","Aves","Otidiformes","Otididae","Ardeotis","Ardeotis kori","Reptilia","Squamata","Gekkonidae","Lygodactylus","Lygodactylus manni"
"9587","Aves","Otidiformes","Otididae","Ardeotis","Ardeotis kori","Reptilia","Squamata","Lacertidae","Heliobolus","Heliobolus spekii"
"9588","Aves","Otidiformes","Otididae","Ardeotis","Ardeotis kori","Reptilia","Squamata","Lacertidae","Nucras","Nucras boulengeri"
"9589","Aves","Otidiformes","Otididae","Ardeotis","Ardeotis kori","Reptilia","Squamata","Scincidae","Eumecia","Eumecia anchietae"
"9590","Aves","Otidiformes","Otididae","Ardeotis","Ardeotis kori","Reptilia","Squamata","Scincidae","Mochlus","Mochlus sundevallii"
"9591","Aves","Otidiformes","Otididae","Ardeotis","Ardeotis kori","Reptilia","Squamata","Scincidae","Trachylepis","Trachylepis maculilabris"
"9592","Aves","Otidiformes","Otididae","Ardeotis","Ardeotis kori","Reptilia","Squamata","Scincidae","Trachylepis","Trachylepis striata"
"9593","Aves","Otidiformes","Otididae","Ardeotis","Ardeotis kori","Reptilia","Squamata","Scincidae","Trachylepis","Trachylepis varia"
"9594","Mammalia","Carnivora","Canidae","Canis","Canis adustus","Amphibia","Anura","Arthroleptidae","Leptopelis","Leptopelis bocagii"
"9595","Mammalia","Carnivora","Canidae","Canis","Canis adustus","Amphibia","Anura","Bufonidae","Schismaderma","Schismaderma carens"
"9596","Mammalia","Carnivora","Canidae","Canis","Canis adustus","Amphibia","Anura","Bufonidae","Sclerophrys","Sclerophrys gutturalis"
"9597","Mammalia","Carnivora","Canidae","Canis","Canis adustus","Amphibia","Anura","Hemisotidae","Hemisus","Hemisus marmoratus"
"9598","Mammalia","Carnivora","Canidae","Canis","Canis adustus","Amphibia","Anura","Hyperoliidae","Afrixalus","Afrixalus quadrivittatus"
"9599","Mammalia","Carnivora","Canidae","Canis","Canis adustus","Amphibia","Anura","Hyperoliidae","Afrixalus","Afrixalus stuhlmanni"
"9600","Mammalia","Carnivora","Canidae","Canis","Canis adustus","Amphibia","Anura","Hyperoliidae","Hyperolius","Hyperolius glandicolor"
"9601","Mammalia","Carnivora","Canidae","Canis","Canis adustus","Amphibia","Anura","Hyperoliidae","Hyperolius","Hyperolius nasutus"
"9602","Mammalia","Carnivora","Canidae","Canis","Canis adustus","Amphibia","Anura","Hyperoliidae","Kassina","Kassina senegalensis"
"9603","Mammalia","Carnivora","Canidae","Canis","Canis adustus","Amphibia","Anura","Microhylidae","Phrynomantis","Phrynomantis bifasciatus"
"9604","Mammalia","Carnivora","Canidae","Canis","Canis adustus","Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus acridoides"
"9605","Mammalia","Carnivora","Canidae","Canis","Canis adustus","Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus mababiensis"
"9606","Mammalia","Carnivora","Canidae","Canis","Canis adustus","Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena anchietae"
"9607","Mammalia","Carnivora","Canidae","Canis","Canis adustus","Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena mascareniensis"
"9608","Mammalia","Carnivora","Canidae","Canis","Canis adustus","Amphibia","Anura","Ranidae","Amnirana","Amnirana galamensis"
"9609","Mammalia","Carnivora","Canidae","Canis","Canis aureus","Amphibia","Anura","Arthroleptidae","Leptopelis","Leptopelis bocagii"
"9610","Mammalia","Carnivora","Canidae","Canis","Canis aureus","Amphibia","Anura","Bufonidae","Schismaderma","Schismaderma carens"
"9611","Mammalia","Carnivora","Canidae","Canis","Canis aureus","Amphibia","Anura","Bufonidae","Sclerophrys","Sclerophrys gutturalis"
"9612","Mammalia","Carnivora","Canidae","Canis","Canis aureus","Amphibia","Anura","Hemisotidae","Hemisus","Hemisus marmoratus"
"9613","Mammalia","Carnivora","Canidae","Canis","Canis aureus","Amphibia","Anura","Hyperoliidae","Afrixalus","Afrixalus quadrivittatus"
"9614","Mammalia","Carnivora","Canidae","Canis","Canis aureus","Amphibia","Anura","Hyperoliidae","Afrixalus","Afrixalus stuhlmanni"
"9615","Mammalia","Carnivora","Canidae","Canis","Canis aureus","Amphibia","Anura","Hyperoliidae","Hyperolius","Hyperolius glandicolor"
"9616","Mammalia","Carnivora","Canidae","Canis","Canis aureus","Amphibia","Anura","Hyperoliidae","Hyperolius","Hyperolius nasutus"
"9617","Mammalia","Carnivora","Canidae","Canis","Canis aureus","Amphibia","Anura","Hyperoliidae","Kassina","Kassina senegalensis"
"9618","Mammalia","Carnivora","Canidae","Canis","Canis aureus","Amphibia","Anura","Microhylidae","Phrynomantis","Phrynomantis bifasciatus"
"9619","Mammalia","Carnivora","Canidae","Canis","Canis aureus","Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus acridoides"
"9620","Mammalia","Carnivora","Canidae","Canis","Canis aureus","Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus mababiensis"
"9621","Mammalia","Carnivora","Canidae","Canis","Canis aureus","Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena anchietae"
"9622","Mammalia","Carnivora","Canidae","Canis","Canis aureus","Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena mascareniensis"
"9623","Mammalia","Carnivora","Canidae","Canis","Canis aureus","Amphibia","Anura","Ranidae","Amnirana","Amnirana galamensis"
"9624","Mammalia","Carnivora","Canidae","Canis","Canis mesomelas","Amphibia","Anura","Arthroleptidae","Leptopelis","Leptopelis bocagii"
"9625","Mammalia","Carnivora","Canidae","Canis","Canis mesomelas","Amphibia","Anura","Bufonidae","Schismaderma","Schismaderma carens"
"9626","Mammalia","Carnivora","Canidae","Canis","Canis mesomelas","Amphibia","Anura","Bufonidae","Sclerophrys","Sclerophrys gutturalis"
"9627","Mammalia","Carnivora","Canidae","Canis","Canis mesomelas","Amphibia","Anura","Hemisotidae","Hemisus","Hemisus marmoratus"
"9628","Mammalia","Carnivora","Canidae","Canis","Canis mesomelas","Amphibia","Anura","Hyperoliidae","Afrixalus","Afrixalus quadrivittatus"
"9629","Mammalia","Carnivora","Canidae","Canis","Canis mesomelas","Amphibia","Anura","Hyperoliidae","Afrixalus","Afrixalus stuhlmanni"
"9630","Mammalia","Carnivora","Canidae","Canis","Canis mesomelas","Amphibia","Anura","Hyperoliidae","Hyperolius","Hyperolius glandicolor"
"9631","Mammalia","Carnivora","Canidae","Canis","Canis mesomelas","Amphibia","Anura","Hyperoliidae","Hyperolius","Hyperolius nasutus"
"9632","Mammalia","Carnivora","Canidae","Canis","Canis mesomelas","Amphibia","Anura","Hyperoliidae","Kassina","Kassina senegalensis"
"9633","Mammalia","Carnivora","Canidae","Canis","Canis mesomelas","Amphibia","Anura","Microhylidae","Phrynomantis","Phrynomantis bifasciatus"
"9634","Mammalia","Carnivora","Canidae","Canis","Canis mesomelas","Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus acridoides"
"9635","Mammalia","Carnivora","Canidae","Canis","Canis mesomelas","Amphibia","Anura","Phrynobatrachidae","Phrynobatrachus","Phrynobatrachus mababiensis"
"9636","Mammalia","Carnivora","Canidae","Canis","Canis mesomelas","Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena anchietae"
"9637","Mammalia","Carnivora","Canidae","Canis","Canis mesomelas","Amphibia","Anura","Ptychadenidae","Ptychadena","Ptychadena mascareniensis"
"9638","Mammalia","Carnivora","Canidae","Canis","Canis mesomelas","Amphibia","Anura","Ranidae","Amnirana","Amnirana galamensis"
"9639","Mammalia","Carnivora","Hyaenidae","Proteles","Proteles cristata","Amphibia","Anura","Arthroleptidae","Leptopelis","Leptopelis bocagii"
"9640","Mammalia","Carnivora","Hyaenidae","Proteles","Proteles cristata","Amphibia","Anura","Bufonidae","Schismaderma","Schismaderma carens"
