"","Source","Target","species","auc","aucpr","prevalence"
"1715","arctic","serengeti","Afrotyphlops lineolatus",0.805026293261586,0.540225588600086,0.295055821371611
"1716","arctic","serengeti","Atelerix albiventris",0.913260634312828,0.453516480122364,0.0653907496012759
"1717","arctic","serengeti","Tachybaptus ruficollis",0.871217712177123,0.535312568384263,0.135566188197767
"1718","arctic","serengeti","Scopus umbretta",0.855176904710225,0.480437331499834,0.135566188197767
"1719","arctic","serengeti","Ardea cinerea",0.761406555242023,0.309390718412845,0.135566188197767
"1720","arctic","serengeti","Phoeniconaias minor",0.56442370306056,0.16614226164174,0.135566188197767
"1721","arctic","serengeti","Eupodotis senegalensis",0.82301740812379,0.443429537248804,0.175438596491228
"1722","arctic","serengeti","Numida meleagris",0.752030947775628,0.354711320244826,0.175438596491228
"1723","arctic","serengeti","Heterohyrax brucei",0.943213296398892,0.242894504693869,0.0303030303030303
"1724","arctic","serengeti","Asio capensis",0.87436915694548,0.671942388554503,0.244019138755981
"1725","arctic","serengeti","Aquila spilogaster",0.835456826893908,0.591877459757858,0.244019138755981
"1726","arctic","serengeti","Bubo lacteus",0.798902402029729,0.551726328335655,0.244019138755981
"1727","arctic","serengeti","Terathopius ecaudatus",0.717382311574419,0.396843282956965,0.244019138755981
"1728","arctic","serengeti","Stephanoaetus coronatus",0.76671906455972,0.490509474754309,0.244019138755981
"1729","arctic","serengeti","Polemaetus bellicosus",0.741871432117151,0.458527485041887,0.244019138755981
"1730","arctic","serengeti","Helogale parvula",0.806874734771037,0.436495940412678,0.156299840510367
"1731","arctic","serengeti","Galerella sanguinea",0.821071717912118,0.479414883599594,0.156299840510367
"1732","arctic","serengeti","Ictonyx striatus",0.847613903784577,0.547079102041798,0.156299840510367
"1733","arctic","serengeti","Mungos mungo",0.8329346861618,0.534695997401528,0.156299840510367
"1734","arctic","serengeti","Nandinia binotata",0.721326337718453,0.26640984903373,0.156299840510367
"1735","arctic","serengeti","Genetta tigrina",0.803364067744301,0.421780438874945,0.156299840510367
"1736","arctic","serengeti","Genetta genetta",0.731376104316963,0.305793508559676,0.156299840510367
"1737","arctic","serengeti","Atilax paludinosus",0.764669572933144,0.338125081616205,0.156299840510367
"1738","arctic","serengeti","Herpestes ichneumon",0.795031055900621,0.369749890283986,0.156299840510367
"1739","arctic","serengeti","Ichneumia albicauda",0.74458932911539,0.329503457709291,0.156299840510367
"1740","arctic","serengeti","Felis silvestris",0.703290768103083,0.289739057546724,0.156299840510367
"1741","arctic","serengeti","Necrosyrtes monachus",0.727564670446492,0.241185615283107,0.13237639553429
"1742","arctic","serengeti","Aquila rapax",0.80370747696669,0.380358332867592,0.13237639553429
"1743","arctic","serengeti","Pronolagus rupestris",0.962648556876061,0.496311738269618,0.0606060606060606
"1744","arctic","serengeti","Lepus victoriae",0.957242426950228,0.461104094796316,0.0606060606060606
"1745","arctic","serengeti","Procavia capensis",0.948127959967831,0.46258375348038,0.0606060606060606
"1746","arctic","serengeti","Haliaeetus vocifer",0.652133279154815,0.204372475809761,0.146730462519936
"1747","arctic","serengeti","Otolemur crassicaudatus",0.80284437220642,0.392097313435254,0.146730462519936
"1748","arctic","serengeti","Galago senegalensis",0.795245835026412,0.342050156909006,0.146730462519936
"1749","arctic","serengeti","Erythrocebus patas",0.616294189353921,0.187673461845167,0.146730462519936
"1750","arctic","serengeti","Chlorocebus aethiops",0.649045103616416,0.2009409867395,0.146730462519936
"1751","arctic","serengeti","Papio anubis",0.657192198293376,0.216035352543215,0.146730462519936
"1752","arctic","serengeti","Leptoptilos crumeniferus",0.895845410628018,0.491132961049288,0.119617224880383
"1753","arctic","serengeti","Bucorvus leadbeateri",0.650907472429652,0.157127326118833,0.116427432216906
"1754","arctic","serengeti","Sagittarius serpentarius",0.75297957568864,0.280034931845791,0.116427432216906
"1755","arctic","serengeti","Otocyon megalotis",0.80698307722233,0.399332052247177,0.154704944178628
"1756","arctic","serengeti","Hydrictis maculicollis",0.582349468713105,0.0653036433240393,0.0175438596491228
"1757","arctic","serengeti","Stigmochelys pardalis",0.556236243580338,0.0863275470842623,0.0749601275917065
"1758","arctic","serengeti","Kinixys spekii",0.658694057226706,0.119258286165008,0.0749601275917065
"1759","arctic","serengeti","Malacochersus tornieri",0.729750550256787,0.186576083053292,0.0749601275917065
"1760","arctic","serengeti","Pelomedusa subrufa",0.689031548055759,0.154309562827965,0.0749601275917065
"1761","arctic","serengeti","Torgos tracheliotus",0.876327214890597,0.548549152331628,0.137161084529506
"1762","arctic","serengeti","Varanus niloticus",0.791330794718362,0.355655161739262,0.116427432216906
"1763","arctic","serengeti","Ardeotis kori",0.659855173097906,0.109183280222553,0.0542264752791069
"1764","arctic","serengeti","Colobus guereza",0.821680216802168,0.132370230977163,0.0191387559808612
"1765","arctic","serengeti","Cercopithecus mitis",0.813821138211382,0.118944286370687,0.0191387559808612
"1766","arctic","serengeti","Canis mesomelas",0.685204802259887,0.261885532196778,0.15311004784689
"1767","arctic","serengeti","Canis aureus",0.743702919020715,0.369640208859238,0.15311004784689
"1768","arctic","serengeti","Civettictis civetta",0.707372096672944,0.294291397035856,0.15311004784689
"1769","arctic","serengeti","Canis adustus",0.649482109227872,0.224780624539575,0.15311004784689
"1770","arctic","serengeti","Mellivora capensis",0.709098399246704,0.301151875518296,0.15311004784689
"1771","arctic","serengeti","Proteles cristata",0.723948524795982,0.335246862964432,0.15311004784689
"1772","arctic","serengeti","Manis temminckii",0.9816,0.358333333333333,0.00318979266347687
"1773","arctic","serengeti","Leptailurus serval",0.73724937632819,0.326462598043851,0.125996810207337
"1774","arctic","serengeti","Caracal caracal",0.824725122424467,0.449078807589568,0.125996810207337
"1775","arctic","serengeti","Aonyx capensis",0.710970728046035,0.18296161031041,0.0893141945773525
"1776","arctic","serengeti","Madoqua kirkii",0.975806451612903,0.292624042624043,0.0111642743221691
"1777","arctic","serengeti","Raphicerus campestris",0.981566820276498,0.377692169985403,0.0111642743221691
"1778","arctic","serengeti","Oreotragus oreotragus",0.983179723502304,0.365030982488689,0.0111642743221691
"1779","arctic","serengeti","Tragelaphus scriptus",0.980414746543779,0.363369963369963,0.0111642743221691
"1780","arctic","serengeti","Tragelaphus imberbis",0.985714285714286,0.445929319849586,0.0111642743221691
"1781","arctic","serengeti","Hystrix cristata",0.805421363392378,0.167237155408419,0.00956937799043062
"1782","arctic","serengeti","Hystrix africaeaustralis",0.919216317767042,0.254108714299797,0.00956937799043062
"1783","arctic","serengeti","Ourebia ourebi",0.985530546623794,0.37047619047619,0.00797448165869218
"1784","arctic","serengeti","Sylvicapra grimmia",0.972347266881029,0.309602977667494,0.00797448165869218
"1785","arctic","serengeti","Eudorcas thomsonii",0.985209003215434,0.363941058941059,0.00797448165869218
"1786","arctic","serengeti","Aepyceros melampus",0.981028938906752,0.334381860852449,0.00797448165869218
"1787","arctic","serengeti","Nanger granti",0.977170418006431,0.30025641025641,0.00797448165869218
"1788","arctic","serengeti","Lycaon pictus",0.797731098867462,0.490020951293462,0.157894736842105
"1789","arctic","serengeti","Acinonyx jubatus",0.808195592286501,0.467430578904381,0.157894736842105
"1790","arctic","serengeti","Dendroaspis polylepis",0.730393468950749,0.418222080497843,0.25518341307815
"1791","arctic","serengeti","Python natalensis",0.720837794432548,0.3868887479393,0.25518341307815
"1792","arctic","serengeti","Orycteropus afer",0.7296,0.258237510870616,0.00318979266347687
"1793","arctic","serengeti","Panthera pardus",0.793979200875753,0.499586557734036,0.167464114832536
"1794","arctic","serengeti","Crocuta crocuta",0.74280240831965,0.42107251921143,0.167464114832536
"1795","arctic","serengeti","Redunca redunca",0.972712680577849,0.253434438190536,0.00637958532695375
"1796","arctic","serengeti","Phacochoerus aethiopicus",0.928170144462279,0.174972905775851,0.00637958532695375
"1797","arctic","serengeti","Potamochoerus porcus",0.769499708648963,0.147775657075354,0.0653907496012759
"1798","arctic","serengeti","Panthera leo",0.953012714206744,0.435664827571592,0.0382775119617225
"1799","arctic","serengeti","Damaliscus lunatus",0.979871175523349,0.324153624153624,0.00956937799043062
"1800","arctic","serengeti","Alcelaphus buselaphus",0.982286634460548,0.372608872608873,0.00956937799043062
"1801","arctic","serengeti","Connochaetes taurinus",0.989264626945786,0.470151432220398,0.00956937799043062
"1802","arctic","serengeti","Kobus ellipsiprymnus",0.981213097155126,0.331334316090414,0.00956937799043062
"1803","arctic","serengeti","Equus quagga",0.972893183038111,0.35769092019092,0.00956937799043062
"1804","arctic","serengeti","Hippotragus equinus",0.98040794417606,0.33452380952381,0.00956937799043062
"1805","arctic","serengeti","Syncerus caffer",0.990415335463259,0.571428571428571,0.00159489633173844
"1806","arctic","serengeti","Taurotragus oryx",0.992521367521368,0.416666666666667,0.00478468899521531
"1807","arctic","serengeti","Crocodylus niloticus",0.926017150155082,0.382474173094935,0.0287081339712919
"1808","europe","arctic","Accipiter gentilis",0.890181058495822,0.493144447357488,0.100250626566416
"1809","europe","arctic","Accipiter striatus",0.776647834274953,0.218219859367015,0.112781954887218
"1810","europe","arctic","Actitis macularius",0.857840616966578,0.241177062893165,0.025062656641604
"1811","europe","arctic","Aegolius funereus",0.867856281649385,0.350870022698488,0.0551378446115288
"1812","europe","arctic","Agelaius phoeniceus",0.958375634517767,0.239700460829493,0.012531328320802
"1813","europe","arctic","Alces alces",0.980379746835443,0.558333333333333,0.0100250626566416
"1814","europe","arctic","Anas acuta",0.969306466729147,0.482562045568847,0.0275689223057644
"1815","europe","arctic","Anas crecca",0.946140797285835,0.386991869918699,0.0150375939849624
"1816","europe","arctic","Anas platyrhynchos",0.979691516709512,0.552666847041847,0.025062656641604
"1817","europe","arctic","Anas rubripes",0.976638176638177,0.486610219845514,0.0225563909774436
"1818","europe","arctic","Chen caerulescens",0.883631713554989,0.316064436858561,0.0200501253132832
"1819","europe","arctic","Anthus rubescens",0.878836317135549,0.534784357773317,0.0200501253132832
"1820","europe","arctic","Aquila chrysaetos",0.896937953263497,0.418577017711768,0.0852130325814536
"1821","europe","arctic","Ardea herodias",0.78498727735369,0.216323840245097,0.0150375939849624
"1822","europe","arctic","Asio flammeus",0.855103884372177,0.324696243725168,0.075187969924812
"1823","europe","arctic","Asio otus",0.822823218997362,0.232289339003306,0.050125313283208
"1824","europe","arctic","Aythya affinis",0.965811965811966,0.458619510559435,0.0225563909774436
"1825","europe","arctic","Aythya collaris",0.954081632653061,0.369081196581197,0.0175438596491228
"1826","europe","arctic","Aythya marila",0.97667638483965,0.44685076827934,0.0175438596491228
"1827","europe","arctic","Bombycilla cedrorum",0.945286195286195,0.332694763729246,0.0075187969924812
"1828","europe","arctic","Bonasa umbellus",0.963283289817233,0.523892857111443,0.0401002506265664
"1829","europe","arctic","Botaurus lentiginosus",0.865239294710327,0.268236074270557,0.0050125313283208
"1830","europe","arctic","Branta canadensis",0.919537275064267,0.47922525905507,0.025062656641604
"1831","europe","arctic","Branta hutchinsii",0.902570694087403,0.41358181277539,0.025062656641604
"1832","europe","arctic","Bubo scandiacus",0.876863753213367,0.329224667786806,0.025062656641604
"1833","europe","arctic","Bubo virginianus",0.834127687874086,0.384665999695365,0.130325814536341
"1834","europe","arctic","Bucephala albeola",0.925084175084175,0.22774628879892,0.0075187969924812
"1835","europe","arctic","Bucephala clangula",0.821827411167512,0.266530403679101,0.012531328320802
"1836","europe","arctic","Buteo jamaicensis",0.85423045930701,0.289991372067215,0.0852130325814536
"1837","europe","arctic","Buteo lagopus",0.834326875310481,0.360853254056424,0.0827067669172932
"1838","europe","arctic","Buteo platypterus",0.853215284249764,0.304253524948927,0.0726817042606516
"1839","europe","arctic","Calcarius lapponicus",0.963214620431115,0.359772473839872,0.0275689223057644
"1840","europe","arctic","Calidris minutilla",0.989340101522843,0.653333333333333,0.012531328320802
"1841","europe","arctic","Calidris pusilla",0.965552699228792,0.542510977363919,0.025062656641604
"1842","europe","arctic","Canis latrans",0.816806053365193,0.265896955113029,0.0676691729323308
"1843","europe","arctic","Canis lupus",0.739913766553742,0.11625187849204,0.0426065162907268
"1844","europe","arctic","Acanthis flammea",0.925023430178069,0.357284237530296,0.0275689223057644
"1845","europe","arctic","Spinus pinus",0.910579345088161,0.278352490421456,0.0050125313283208
"1846","europe","arctic","Spinus tristis",0.886075949367088,0.212465564738292,0.0100250626566416
"1847","europe","arctic","Haemorhous purpureus",0.871518987341772,0.203342245989305,0.0100250626566416
"1848","europe","arctic","Castor canadensis",0.863451776649747,0.56406604747162,0.012531328320802
"1849","europe","arctic","Catharus guttatus",0.712121212121212,0.182454766213949,0.0075187969924812
"1850","europe","arctic","Catharus minimus",0.9503367003367,0.361285814116003,0.0075187969924812
"1851","europe","arctic","Catharus ustulatus",0.938607594936709,0.298386582149238,0.0100250626566416
"1852","europe","arctic","Certhia americana",0.876262626262626,0.268605442176871,0.0075187969924812
"1853","europe","arctic","Charadrius semipalmatus",0.977157360406091,0.563115942028986,0.012531328320802
"1854","europe","arctic","Charadrius vociferus",0.919634489222118,0.425588554746486,0.0275689223057644
"1855","europe","arctic","Circus cyaneus",0.812654905962968,0.28141016377183,0.0952380952380952
"1856","europe","arctic","Clangula hyemalis",0.942774936061381,0.437588456435206,0.0200501253132832
"1857","europe","arctic","Colaptes auratus",0.760263053009165,0.178773712822223,0.0325814536340852
"1858","europe","arctic","Condylura cristata",0.962724935732648,0.417145898763546,0.025062656641604
"1859","europe","arctic","Contopus cooperi",0.376884422110553,0.502008032128514,0.0025062656641604
"1860","europe","arctic","Corvus brachyrhynchos",0.736268221574343,0.245431917738243,0.12280701754386
"1861","europe","arctic","Corvus corax",0.71563888163052,0.207786826305369,0.107769423558897
"1862","europe","arctic","Coturnicops noveboracensis",0.934673366834171,0.518518518518518,0.0025062656641604
"1863","europe","arctic","Cygnus columbianus",0.940597667638484,0.436674669867947,0.0175438596491228
"1864","europe","arctic","Setophaga coronata",0.934517766497462,0.194594341828384,0.012531328320802
